A1; A2; A3; A4; A5; A6; A7; A8; A9; A10; A11; A12; A13; A14; A15; A16; A17; A18; A19; A20; Class
 0.5745; -0.7744;-11.099; -0.7154; -0.8794; -0.1899; -0.3060; -0.4705;-17.902; 0.9546; -0.9508; -0.5674; -0.1474; -0.1506;-15.793; -0.0585; -0.4064;-17.942; -0.4782; 0.4456;1
-0.9381; -0.3484; -0.1346;-23.715;-34.306; 0.3882; -0.4445;11.579; -0.5904; 0.7594; 0.6625; -0.4360; -0.8904;10.886; 0.4072; -0.9295; 0.8541; 0.3243; 0.9102; -0.7244;1
-0.6744; -0.2864;-25.642; -0.4426; 0.3128; 0.4169; -0.8877; -0.9845;-11.435;-16.176; -0.7252; 0.5087; -0.4786; -0.3353; -0.1414;-19.232;-16.279;11.541; 0.4658; -0.4778;1
 0.3747; 0.7376; 0.6555;-16.406;11.593; 0.0184; -0.5760; 0.3376; 0.5688; -0.9454; 0.0433; -0.6130; -0.9635; 0.5627; -0.1841; 0.9757; 0.4893; -0.8191; -0.5894;13.157;1
-0.9469;13.526;10.233;-24.652;-16.440;-14.781; -0.1706;12.529; -0.4596; -0.0821; -0.1019; 0.7800; -0.6298;-24.977; -0.0712; -0.2705;-11.509; -0.9010; 0.8972;23.916;1
-0.1410;-11.838; 0.6882;-14.916;11.419;-11.462;-13.186;-26.937; 0.2518;22.481;-11.896; -0.8331; -0.2099;-10.961;-20.271;-13.643; -0.7738; -0.2567; -0.6782; -0.0542;1
 0.3475; -0.9046;13.979; -0.9700; 0.7881; 0.3945; -0.3159; -0.0128; 0.1199;13.189; 0.3139;-12.916;-11.421; 0.6905; -0.1978; 0.7458;24.104;11.616;20.153;30.727;0
 0.1497;16.590; -0.3805;12.064; 0.0141; -0.2873; -0.0416;14.754; -0.2525; -0.7018; -0.6167; -0.5734; 0.3875; 0.0345; 0.5714; -0.7160; 0.4546; 0.5037; 0.2503; -0.2960;0
-19.158; 0.1486; -0.0437; -0.3200; 0.5464; 0.2534; -0.1869; -0.3366; -0.8850;-13.866; -0.5503; -0.3628;-11.561; 0.0966; -0.8083; -0.8477; -0.6798;-14.129;-24.383;12.900;1
-0.3811;-11.442; -0.6880;-10.147; 0.3014; 0.3388;-19.074; 0.3170; -0.9725; 0.6030;-15.103; -0.9441;-21.388; 0.6224; -0.0611;22.638; -0.0603;-27.871; 0.0573; 0.7062;1
-0.2379;-18.842; 0.7168; -0.3124;10.127;-16.331;-11.710; -0.0940; 0.3673;-10.805; -0.9905; 0.7328; 0.7800; -0.6450; -0.0279; -0.5838; 0.0122; -0.8344; -0.4268; 0.9571;1
 0.2974; -0.3494; -0.2500; -0.7895; 0.1560; -0.0716;24.094; -0.6925; -0.2158; 0.8983; -0.3039; 0.8752;27.397;11.193;23.092;16.753; -0.7205;14.906;-14.713;17.295;0
-0.6376; -0.7800; -0.7882; -0.0345;-11.657; 0.5105;-14.798; 0.1160; 0.7294; -0.0353; 0.3098; -0.7052; 0.2040; 0.9109; -0.8383; -0.2740;-10.852;11.379;10.032; -0.3087;1
 0.9694;-10.386;-20.505;-15.698;-26.508; 0.5959; 0.2031;-13.779;12.904;-15.724; 0.7460; -0.9500;-16.255; -0.7178; -0.2549;-11.638;-10.459; -0.9342; -0.4106; -0.1764;1
 0.3399; 0.5645; -0.1471; 0.8275; -0.0797; -0.0757; 0.1937;17.129;11.247; -0.9606;-13.360; 0.6158; 0.6489;13.147; -0.7304;19.758; -0.2084;14.891; 0.7796; -0.1821;0
 0.4116; -0.4642; 0.0216;15.637;15.868;16.231;11.561;24.622;11.148; 0.5047;20.785;21.671; 0.0929; 0.5905; 0.0043;11.592;20.334; 0.0688; 0.5777; 0.5296;0
 0.7014; -0.0794; -0.0899; -0.7580;10.940; 0.2235; 0.2481; -0.0662;19.072; -0.4090; 0.9543; 0.7140;16.877;-11.363;11.985; -0.3613; -0.8658; 0.5287;-15.372;11.665;0
-0.5626;10.969;-20.771;14.670;21.981; -0.7597; -0.8148; -0.5403;-14.404; -0.2217; -0.2458; -0.9963; -0.2842; -0.5464; -0.3183;-14.236; -0.8471; -0.6305; 0.4680; 0.1847;1
18.612; -0.3246;16.949;11.767;10.963; 0.8529;13.182;13.062; -0.9736;22.095; 0.0361;-22.176; -0.0401; 0.9609; 0.6781;12.200;27.036; 0.9645;13.365; 0.5551;0
-0.4530;12.268;-30.281;10.704; -0.6600; -0.3492; -0.5386;13.843; -0.3984; 0.0378; -0.4711; -0.0579;-16.365;-17.983; -0.5389;-11.064;-11.298; -0.4922;-10.081;-11.624;1
-0.4293; -0.2478;-21.638; -0.7042; 0.4120;-17.574; -0.7491; -0.5253; -0.3811;10.561;-13.538; -0.7368; -0.5289; 0.6664; -0.7904; 0.2351; 0.0437; 0.8226; 0.1587; 0.4179;1
 0.4340;15.545;-10.469; 0.2847; -0.5174;12.616;15.024;16.605; 0.5646;17.609;-12.410;11.178;11.359;12.203; -0.6279; -0.5314;11.867;10.549; 0.8564;-10.615;0
-0.5000; -0.1336; -0.7561;-13.713; -0.9764;-21.369;25.209; -0.1881;-23.591;-21.708; 0.3360; 0.9283; -0.1097;29.535; 0.4348;-13.933; -0.6959; 0.0463;-11.175; -0.7524;1
-0.4856; -0.0612; 0.7712;-18.117;-10.683; -0.5334; -0.2147; 0.6288;-13.931;-16.359; 0.4977;-13.092; -0.3853; -0.2875; -0.2507; 0.2422;-10.905; -0.7939;-16.706; 0.1908;1
-0.8182; -0.6107; 0.9412;-17.695;-17.385; -0.8971; 0.2534; -0.7662; 0.0673; 0.1006; -0.7268; -0.6486; 0.7824; -0.2524; 0.4304;-12.000; 0.6865;-12.011; -0.8937; -0.8585;1
-13.640; 0.8618; -0.7478; 0.4778;-18.247; 0.9209; 0.7942;-19.830; 0.8573; -0.3173; -0.8674;-10.369;10.506;-10.744; 0.7138; -0.8717; -0.0624; 0.1675;-14.984;-11.773;1
12.936;-10.503; 0.7302;12.487;-11.004;11.668; 0.9791; -0.0379; 0.1501; 0.0229;11.092; 0.6345;19.841;10.883; 0.1507; 0.7025;13.996; 0.8237;10.633; -0.3148;0
-0.0875; 0.5906; -0.3490; -0.2370; 0.9444;-12.994; 0.3986; -0.8183; 0.4244; 0.0545; 0.1876; 0.2628;-10.649; -0.1062; -0.8746; 0.1203; -0.2888; -0.3934;-10.280;-10.520;1
-17.065; 0.3277;12.433; -0.2021;14.051; 0.2020; -0.4253; 0.5620;-23.884;-20.889; 0.2682; 0.2810; 0.0414;-10.861;-23.734; -0.5539;-17.962;-29.034; -0.1850; -0.5573;1
 0.2465; 0.2080;-13.399; -0.9413; 0.2579; 0.4201;-23.843;-11.759;-15.465;-26.748;-11.113;-15.564; 0.7169;-15.742; -0.7901; -0.3001; -0.8168; -0.1842;20.967; -0.0945;1
-11.530; -0.7389; 0.7537;10.369;16.435; 0.0297;-16.834; 0.6935;-13.780; -0.2760; -0.7435; 0.6732; 0.2056; 0.6239; -0.0034;-16.176;10.493; 0.0826; -0.3398; -0.4452;1
-0.3666;11.122;-24.263;19.660; 0.7857; 0.8027;15.177; 0.6083; 0.7549; 0.4765;16.287; -0.4498; 0.0640; -0.7691; -0.0456;20.493;-12.534; 0.3302;-10.128; -0.8417;0
-0.6765; 0.5866; 0.8193;14.306;17.681;13.462; -0.4061;18.736; 0.1262;14.878; 0.5332; 0.0563; 0.9142;22.122;23.439; 0.6105; -0.6319; -0.9835;10.021; -0.1957;0
-0.9979; -0.6624; 0.4361;-11.048; -0.1405;-21.370;-18.246;15.538; 0.3195;-10.314; 0.6982; 0.5302;-12.598; -0.3870; -0.6066;-10.750; -0.8071;-11.375;-10.383;13.061;1
10.726; -0.7513; 0.1548; -0.5245; -0.0014; 0.7509; 0.8927; -0.3751; 0.4820;17.295;26.963; 0.8082;-15.607;19.495; 0.5549; 0.2052; -0.5953; 0.2144;23.808;42.790;0
 0.7224; -0.8206;-11.169;14.787; 0.8124; 0.3340; -0.6765;11.468; -0.1481; -0.2710; -0.3080; 0.0228; -0.8050;18.166; 0.1834; 0.5504;31.097;15.671;11.992; 0.6056;0
-0.7626; -0.6127; 0.3571; -0.7963; 0.4487; -0.5073;-15.354;11.023; -0.5291;-11.039; 0.6324; -0.2594;14.531; -0.6291; -0.7749;-25.856; -0.1165; 0.5142; 0.0668; -0.1278;1
 0.3201; -0.6117;-12.260; -0.5559; -0.9536; -0.2903; -0.3850; -0.5274;-10.809;-16.700; -0.8063; 0.5036; 0.3368; -0.0463;-10.646; -0.5347; 0.9659;-11.868;-14.289; 0.9757;1
-0.8795;-24.101; -0.5163;-14.723; -0.8204; -0.8739;-21.966;-22.034; -0.4393; 0.2144; 0.9328;-14.615;-10.100; -0.3582; -0.2209; -0.7803;-14.686; -0.2903; -0.4156; -0.1544;1
-0.3430;-12.463;-10.066; -0.5456; 0.2093; 0.6335; 0.3506;-16.555; -0.8028; -0.3859; -0.1768; -0.9055; -0.2535; -0.3051; -0.0182; -0.2431;-11.800; -0.8938;-18.565; -0.4084;1
34.840; 0.3858; 0.6605;10.110;17.883; -0.4193; -0.1709; 0.1624; 0.2939; -0.5714;26.554; 0.3689; -0.0367;11.624;14.653;18.434; 0.0255; -0.1271; -0.4180; -0.4618;0
-0.2476; 0.3328; -0.9704;-10.544; -0.9932;-13.122;-15.969; -0.8017;-14.323;-20.105;15.171;-23.058; -0.7537; -0.8959; 0.2570;-11.473;-15.864;-18.443;-11.516; -0.0002;1
 0.5940;13.252; 0.1650; 0.1451;10.799;14.089;-12.133; -0.5098;18.517;10.554; 0.1589;-12.439; 0.0348; 0.4665; 0.3775;32.386; 0.5067; -0.7906; 0.7562;-11.077;0
-11.617; 0.2166;-18.521; 0.3767; -0.7214;-13.815; -0.2316; -0.8582; 0.8814;-19.030; 0.2607; -0.0729; -0.7272; -0.9426; 0.0458; -0.3755; -0.5884;-15.315; -0.9507; 0.3398;1
-17.746; -0.7952; 0.5648; -0.3791;-10.258; -0.9843; 0.0529; 0.2498; -0.8480;-23.515; 0.3130; -0.1974; -0.1998; 0.0325; 0.8213; -0.8131; -0.0399;-10.411;11.334; -0.4245;1
12.591;11.951;14.194; -0.0027; 0.4482; 0.4185; -0.3592;15.135; 0.9265; -0.0324; 0.3646; 0.3295;20.681;13.581;-10.884; -0.1923;18.454; -0.3111;11.035;-16.768;0
-15.613;-10.833; 0.3143;-21.644; 0.3826;-14.844; 0.8541; -0.2878; 0.6808;10.641;-10.040; 0.2365; 0.0619; -0.5152; -0.1631; -0.1434; -0.8932; -0.7132; -0.6717; -0.2277;1
-10.540; -0.8893;-15.173; -0.7987;-14.096; -0.7565; -0.6819; -0.0770;-21.080; 0.7489; 0.6657;10.887;-17.164;-13.426; -0.3256;-24.947;-12.753;-22.153;-17.432; 0.2026;1
 0.4382;-21.483; -0.3022;-10.670; -0.0128;-19.504; -0.6264; -0.3190; 0.4714; 0.0543; -0.5846; 0.4628; -0.1840; -0.5935;-25.542; 0.3620; -0.9662; -0.3217; 0.6458; 0.8161;1
-13.076;-25.716; 0.4462; 0.1609; 0.6811; 0.1142;13.186;-14.378; -0.1210; -0.1762; 0.6116; 0.0134; -0.9058; 0.1285; 0.9055;-10.532; -0.3168; -0.2740; 0.1431; -0.9829;1
 0.2932;16.754;12.381; 0.2593;11.658; -0.7608; 0.6576;-13.889;19.710; 0.1252; -0.9444; -0.6705; 0.9437; 0.6643;-14.076; 0.4556; -0.2090; 0.2748;20.640; -0.6879;0
-0.4441;-15.528;-12.437;10.221; -0.7587; 0.0763;-10.151;12.284; -0.0182; -0.7421;-10.801; -0.1542; -0.0771;11.188;-11.816; -0.5707; -0.1569; 0.0699; -0.1805;15.300;1
-0.0357; 0.8906; 0.8624; 0.2193; -0.3365;-15.527;14.321; -0.9607; 0.7634;-18.977; -0.1283;-15.559; 0.9346;-12.722; -0.2031; -0.6937;-12.187; 0.4410; 0.2181; -0.3625;1
 0.5675; 0.6336; 0.9883;10.836; 0.8293; 0.0432;11.863;-19.377; 0.1633;-14.375;-10.713; 0.4495; 0.2506;29.701; 0.2961;20.561; 0.7164;17.897; 0.5823; -0.5840;0
-20.742; -0.3228; -0.5348; 0.3265;-10.488;-15.513;-18.377; 0.2249; 0.2965; 0.4146; 0.9820; -0.2681; 0.0110; -0.4233; 0.7665; 0.1157; 0.9577;-10.587;22.039;-23.452;1
 0.1042;10.045; 0.9271;-18.584; -0.7391; -0.6941; 0.0257; 0.6053;12.803;-21.405; 0.8382; -0.8725;-15.967;-18.678; 0.9498; -0.4189; 0.4611;-11.785;-15.485;-11.556;1
-0.3524; 0.2227; 0.3626;13.703; -0.5963; 0.6895; -0.3754;13.758;-23.424;13.663;23.262; -0.1921; -0.5633;16.499;22.523;20.173;-14.198;13.736; 0.6622; -0.2834;0
-0.4790; -0.4334;11.401;12.108;-12.393;-13.083; 0.5495; 0.4409;-12.481;15.890; 0.3268; 0.7417; -0.1453;-11.208;-14.302; 0.1818; 0.2916; 0.9581; 0.2931; 0.8996;0
16.710; 0.3730; -0.5309; 0.0180; -0.9545; 0.1216;10.380; -0.1261; 0.7506; 0.9425; 0.2913; 0.1236; 0.1175; 0.5572; -0.4127; 0.4462;12.562; -0.3196; 0.1880; 0.2563;0
-0.8979;15.914; 0.3609; 0.1621; 0.4923;11.757; 0.3320; -0.4853; -0.7698; 0.5751;15.931; 0.6968; -0.1059; 0.6341;34.080; -0.5214;19.941; -0.9721; -0.2830; 0.6426;0
-0.1929; -0.9331; -0.0822; 0.6293;17.082; 0.5773; -0.0488; 0.8332; 0.3169; -0.4048; -0.2299; 0.5795; 0.2124; 0.8390;15.788; 0.1573;14.991;12.397; 0.5331; 0.2557;0
-0.5357;-30.874; 0.5350; 0.6721; -0.2870; -0.1026; -0.0089; -0.7583;-10.912;-11.693; 0.3581;19.574;-14.951; -0.1149; 0.2564; -0.8060; 0.3182; 0.0757;-12.714; 0.9557;1
 0.3744;12.661; 0.3549;16.316; 0.6452; 0.3277; 0.3289;-11.358; 0.4867;15.809; -0.4935; 0.6291; 0.5404; 0.6341; 0.7549; 0.3760; 0.9285; -0.8057;13.705;-25.418;0
 0.0015; 0.0709;-20.837; -0.5366; 0.2468; 0.9901; 0.2552; -0.4023;-16.149; -0.6566; -0.0082; 0.0899;-29.297; -0.8405;13.860;-14.144;12.661; -0.2255; -0.3857; -0.0124;1
-0.0252; -0.4436; -0.9903; -0.2646;12.797; 0.5420; -0.8581; -0.4040;10.142;20.170; 0.9605;-14.021;-21.600; -0.4525;16.992;-12.283; -0.0355; 0.4012;10.304;15.078;0
 0.0452;-10.062; 0.3629;-12.402;-26.665; 0.0932; -0.0176;-14.547;-11.602; -0.3935;-18.057;15.787; 0.2553;-14.315; -0.4002;-13.868; 0.0851;-13.159;-24.632;-18.416;1
-15.889;23.154; 0.2341; -0.3587;-10.346;-10.192; -0.3932; -0.8173; 0.8034; -0.4970; -0.9857;-31.699; 0.1454; -0.2733; 0.0902; -0.4595; 0.9603;-10.179;-12.994;-24.601;1
 0.5956;13.704; -0.0480; -0.0639; -0.0473; -0.0879; -0.0385; -0.5897; 0.1293; -0.5302; 0.8583; -0.4101; 0.9248;11.475; 0.4830; 0.1041;19.738;19.458; 0.6031; -0.0246;0
 0.7035; -0.3754; 0.4283;19.015; 0.2511; 0.9821; -0.4988;-11.347; -0.6700; 0.8595; -0.7043;10.401; 0.0461; -0.5157;26.059;19.476; 0.8036; -0.5382;29.047; -0.6165;0
 0.0112;13.666;-11.407; -0.7626; 0.5007;21.223; 0.0502;12.149; 0.7627;23.587;-10.932;-12.662;-20.952; 0.5578; 0.7200;-16.738; 0.9802; 0.7469; -0.1977; -0.9167;0
-0.2846; 0.4442; 0.7491; -0.0134;-15.364;11.859;-12.459;-21.527; -0.1056; -0.4971;-17.740; -0.0338; -0.0388; -0.6892;-12.315;-20.483;-15.517;-12.575; 0.3948; -0.2623;1
 0.3334; -0.4444; -0.4894;17.341; 0.0081;16.563; 0.9994;15.343; 0.0135;10.350;-12.755;14.582; 0.9154;11.987;12.172; -0.8028; 0.5575; -0.2526; 0.3030; -0.3535;0
 0.2827;14.343; -0.9586; 0.0607; -0.9348; -0.5288; -0.4185; 0.7481; -0.5875; -0.2485;-10.026; -0.2855; -0.3355; -0.8419; 0.1944;-20.916; -0.7060; -0.2109; -0.1907; -0.5062;1
-21.327;-21.128; 0.5960; 0.6453; -0.4383;17.563;-12.783; 0.7592; -0.1709;15.737;-12.525;-13.453;-11.117;29.310; 0.0399;-31.929;-14.504; -0.3139;-15.948;-19.150;1
12.434;18.345; 0.3635;16.480;28.927;15.957; 0.2145; -0.5712; 0.3346; 0.7919; -0.6426; -0.2037; 0.2347;-20.267;13.882;20.951;-21.143; -0.7110; -0.0107;11.247;0
 0.5199; 0.3680; -0.8779; 0.5807; -0.3142;22.190; 0.0347;19.852;-18.938;-12.938;11.966;21.572; -0.2903; 0.5163; 0.6592; 0.4736;-24.652; 0.5962;12.338; 0.0750;0
 0.8237;-14.120; -0.2458; 0.0960;-11.819; -0.8715;-14.927; -0.1078; -0.0804; -0.2561;-11.044;-17.265; 0.2430; 0.2465; 0.3433; 0.3720; 0.6179;20.951; -0.7030; -0.1163;1
-0.1343;13.803; 0.4997; 0.7557; 0.4323; -0.2229;15.188;-12.014; 0.8172; 0.8833;10.088;16.780;12.064; 0.9174; -0.5999;11.337; -0.2916; 0.2683;-12.550; 0.4578;0
 0.5637; -0.0193; 0.6075;-12.458; -0.9430; -0.5014;14.528; 0.5544;-10.042; -0.9871;-12.155; -0.0389;-24.418; -0.9492;-15.645;-12.066;-12.528;-17.944; 0.9689;-13.591;1
-0.1043;-13.331; 0.4744; -0.7201; 0.1270; 0.2907; 0.7372;16.846; 0.8745; -0.4235;20.076; 0.7638; -0.6126; -0.5213;19.409; -0.1341; -0.6792; -0.1207; -0.5940; 0.2129;0
 0.3263; -0.1116;-13.194;-18.196; -0.6485; 0.9060; 0.3265;-20.399; 0.6877; -0.9770; -0.7453; 0.7090;-15.499; -0.6182; 0.4917;-13.740; -0.6079;-10.530; 0.4108; -0.1793;1
-10.916;14.866; 0.0603; 0.6768; 0.2336; -0.4021; 0.8592;13.194;20.769;10.228; 0.5583;-11.237;-12.918;20.472; -0.0878;15.876; 0.0927; -0.2230;11.518;-11.839;0
 0.3823; 0.8697; -0.8499;-13.664;-12.982; -0.8084;14.875; 0.0473;-17.204; 0.7288; -0.4840;-19.256; 0.0022; 0.2853; -0.0056; 0.5627; -0.6695;-13.017;-14.286;-28.189;1
-0.9414;-12.789;-21.969; 0.1728; 0.8745;-11.828;-18.044;-11.866;-15.334; -0.4188;-18.226; -0.6598;-12.488;-19.528; 0.0974; 0.8183;20.510; -0.1474;-10.276;18.922;1
 0.0043;21.677; -0.5791;10.345; -0.1830;10.062; -0.0855; -0.4363; 0.3582; -0.5193;14.370; 0.6589; 0.9635; -0.2081; -0.9924;17.848;17.200; -0.6823; -0.0752;15.649;0
12.134; -0.4700;-12.501;11.014; 0.7908; 0.0014; 0.0990;10.551;12.620; -0.9580;10.843;10.879;10.294; -0.6386;11.297;-17.854; 0.1222;16.052; 0.0608; 0.6328;0
-0.6850;-17.587;12.903; -0.1938; -0.4902; -0.6601; 0.0551; -0.9516; 0.0832; -0.6680; -0.7146; -0.4261; -0.8898;-13.134; 0.9795; 0.3159; 0.1404;-11.062; 0.6047; 0.0499;1
-0.0953;-18.469;14.197; 0.6418;-32.341;-25.286; -0.4432; 0.8905; 0.6440;-16.936;-12.811;11.265;13.519;-14.933; 0.0508; -0.5906;-10.953;-18.159; 0.5104;-20.922;1
 0.5486; -0.1071;16.774; 0.1378;28.328;11.837;22.333;-10.247; 0.6319; -0.2615; -0.7783; -0.9104; 0.2411; 0.5723; 0.4579; 0.3226;22.459; 0.9120;13.859; 0.6292;0
-0.4668;-17.583;-22.631; -0.7399;-16.494; 0.2501; -0.8064; 0.4504; 0.0170; 0.5637; -0.5697;-16.464; -0.3231; -0.5860; 0.1796;-16.863; 0.4917;-17.332; 0.6197; -0.1259;1
-0.7377;-15.856; -0.2210;17.349;21.418;18.425;-12.479;-14.037; -0.2512; 0.8943; 0.4480; 0.9473; 0.4900; -0.5014; -0.0258; -0.1638; 0.1009; 0.8293;-13.969; 0.8171;0
 0.6531; -0.2562; 0.4932; 0.4080;-16.033; -0.1445; -0.2952; -0.5240; 0.3586;-15.560; -0.1782;12.786;-15.536;21.109; -0.8233; 0.4914;-10.654; -0.2050; -0.3956;26.195;0
13.351; -0.4958; 0.8813;12.765; 0.5526;13.108; 0.4183;17.079; 0.7283; -0.8187; 0.8544; -0.2015;16.447; -0.2417; -0.1854; -0.4916; -0.7889; 0.2277; -0.6857; -0.5274;0
-0.6812; 0.4835;15.243; -0.2105; -0.0380; -0.3076; -0.9800; -0.9765;-12.889;-17.374; -0.4642; -0.9182; 0.8602;-16.700; -0.5762; -0.5715;-12.002;-10.790; 0.3179; -0.9986;1
14.274;-12.269;11.200; -0.6534;10.574;17.875; -0.5690; -0.2480; 0.9849;18.372; 0.0237; -0.4038;14.838;10.293;14.768; 0.5438;14.106; 0.8612; 0.7164; -0.6449;0
-0.6443;-10.209; 0.1744; -0.5530; -0.8556;18.135;-11.875;23.784;-19.220; 0.1395; -0.8931;-17.417; 0.6184; -0.1797;-10.044; -0.9554;-15.947;-18.099; 0.0250; 0.5102;1
-0.3122; -0.6974; -0.6252;-22.396; 0.7642; 0.7993; -0.4117; -0.3872; 0.5295; -0.0719;-23.629; -0.1812;-12.225; -0.7552; 0.9836; 0.3637;-18.933;-12.127; -0.1191; -0.7541;1
 0.0798;12.305;-14.380; 0.6334;19.273; -0.8986; -0.9904; -0.2811; -0.1175;-11.967; 0.0200;-10.822;-17.025; 0.0042;10.585; -0.7561;-19.039; 0.8189;-15.813; -0.7083;1
 0.2401; -0.1486; 0.4388;17.392; 0.5902; 0.5867;-10.265;15.917; 0.1457;14.515; 0.3646; 0.4826; 0.9523; -0.0380;-17.188;23.913;14.249; 0.4799; -0.0259; -0.5522;0
-0.4251; 0.2070; -0.4224;-19.708; -0.2644; 0.6037; -0.6780;16.206;-10.053;-10.710;14.478;14.196; 0.5162;12.056;12.683;11.093; 0.4535; -0.2647; -0.2330;-10.954;0
 0.6358; 0.5667; -0.8250; -0.0729;11.452; 0.8411; -0.8132;14.235; 0.0889; -0.2822; 0.8336; -0.3782; 0.7843; -0.4456;23.143; 0.7632;15.291;-20.212; 0.3196;10.736;0
 0.5045; 0.3548; 0.3743; -0.3983; 0.3704;20.026; 0.0344; 0.1133; -0.3938;21.877; -0.2313; -0.4060;17.810; 0.2282; 0.0394; 0.8030;10.158; 0.9613; 0.0620; -0.8805;0
 0.0283;19.407; -0.4834;17.221; -0.7992; -0.8516; 0.3275;-10.492;-14.034;-13.668;22.665;17.798;23.091;10.757; -0.4567; 0.5964; 0.8946; 0.8380; 0.2580;-12.620;0
-0.5068; 0.3012; 0.7871; -0.8048; 0.7760; 0.3563; -0.3092;12.165; -0.6560; -0.5129;15.387;-11.867; -0.2177; 0.0514;-12.217; 0.1575; -0.5086;14.457; -0.2798;-24.231;1
 0.0909;-19.451;-10.377; -0.2721;-12.837; -0.4524;-15.240; 0.4003;-11.096; 0.7217;-20.165; -0.7966; 0.3707;-21.923; -0.3501;-11.085; 0.1038; -0.4497;-16.107; -0.9287;1
 0.5923;12.990; 0.6916;-15.204; 0.8116;31.109; -0.9213; 0.2111;14.372;14.055; 0.2992; 0.7549;15.500; -0.3202;-13.151; -0.4736;11.977;13.335;-11.561;13.044;0
-0.1585;-13.059;16.254; 0.6533; 0.8275; 0.8123;14.587;-16.699;10.859; -0.3073;-18.635;-14.067;-12.743; -0.5405; -0.0567;-14.095;-10.438;11.660; 0.5560;11.727;1
-18.449;16.077; -0.1405;-18.944; -0.4063;-25.597; -0.7896; 0.7612; -0.9386; -0.4831;-13.492;27.907; 0.6960; -0.3119; -0.0213; -0.5585; 0.3835; -0.5027; -0.8349;24.914;1
 0.2874;-19.400;-15.855;13.182;-19.179;-15.963;11.492; -0.8250;15.440; 0.1486; 0.3280; -0.9048;-14.839; -0.5481;-11.066; 0.1785; -0.9472; 0.6039; -0.4827;-15.046;1
-12.174;-15.753;-14.498; -0.5266; -0.9497; 0.2406; -0.3880; 0.3469; -0.2548; -0.9877; -0.7287;-10.525; -0.5627;-14.852; 0.1136;-15.267;-14.785; 0.2485; 0.1481;12.477;1
 0.6346; 0.8174;-25.268;-16.986; -0.1680; -0.0913; -0.2124; -0.0478; 0.5132;-11.300;14.005; 0.3133; 0.9322; -0.3035;-10.848; -0.5654; 0.7882; -0.5657; -0.9943;-12.628;1
-13.752;10.234; 0.5121;16.015; 0.9959;14.919; 0.0836; -0.0902; 0.3165; -0.1438; 0.1567; 0.4613;15.090; 0.0112;33.412; 0.1410; -0.2337; -0.5698; 0.2782;28.276;0
11.255; 0.4282; 0.7256;10.368; 0.5631;14.475; 0.1735;-11.009; 0.9554; -0.2724; -0.0603; 0.2925; 0.8567; 0.6578; 0.4007; 0.7422; 0.9895;13.328;-20.902; 0.2586;0
-10.248; 0.1083; 0.2775;18.817; -0.2829; -0.4735; 0.9757;19.652; 0.9470; -0.3220; -0.9293; -0.0093; -0.4313; -0.5454;31.026;11.377; 0.4461; 0.8988;-15.112; 0.5487;0
 0.8281;22.321;-13.301; 0.3769; -0.6618; -0.4768; -0.2927;15.721;16.310; 0.5820;10.156; 0.4083;14.554; -0.1132;11.989;16.236; -0.8268; -0.2594;26.625; 0.0498;0
12.580;11.088;-23.390; 0.9265;16.057; 0.1618; -0.7166;18.776; 0.0180;10.844;15.865; 0.1100; -0.7232; -0.7048; 0.1041; -0.3909; -0.9942;18.761; 0.6237; 0.5564;0
 0.1993;14.664; 0.6990;-19.521; -0.0069;-11.726;-14.050; 0.1469;-10.574; -0.6481;-13.059; -0.1909;10.719;-13.875; -0.3217;-10.438; 0.4093; -0.5679; -0.7093; -0.1272;1
 0.0802;19.416; 0.8064; 0.7834; 0.6824; 0.3540; -0.1103; 0.2296; 0.1357;14.065; -0.1206;11.055; 0.5803; 0.2040; 0.9859; -0.8460;14.650;-24.379;19.100; -0.5193;0
 0.3879; -0.6705; 0.3966; -0.5265; -0.7417; 0.2347; -0.7488; 0.3802;14.454;16.485; 0.5161;17.546; -0.2691;20.731;18.676; 0.0276; 0.3306;16.340;10.082; 0.5381;0
-20.499; 0.6454; -0.3326; -0.4724;-23.171;-12.766; -0.8794;-17.869;-17.111; -0.7831;-17.728;13.095;-21.118; -0.8427; -0.6207;-13.926;10.409;-12.210; 0.1640; 0.6577;1
 0.9208; -0.1048;12.342; -0.3532; 0.6169; 0.2508;24.684;-14.213; 0.4172; -0.0828;12.501;25.482;14.215; 0.1563;-10.663; -0.1632; -0.0591; -0.0662; 0.3582;37.341;0
 0.1598; -0.5376; -0.9793; -0.2534;-21.625; -0.5586; -0.2632;-13.899;-11.637; 0.8580;-10.082; -0.1707; -0.4299;-12.813; 0.5832; -0.5428; -0.2588; -0.8902; -0.3593;-13.507;1
-0.6915; 0.2002; -0.8263;12.494; -0.1052; -0.6647; 0.0846; 0.8969; -0.8468; -0.3819;13.893; 0.8407; -0.1952; -0.9128; 0.4367;-16.911;20.329;10.392; 0.5288;-15.772;1
-0.8458;-12.900; -0.8107; 0.4952; -0.5336; -0.0377; -0.3368;-12.248;16.946; -0.3352; -0.3560;11.502; -0.2414; 0.5563; 0.7225; 0.3492; -0.9360; -0.7470; -0.0293;-15.204;1
-20.297; 0.0637; 0.3316; -0.7291; 0.4283;10.670; -0.3907; -0.3097; -0.7737;-14.356;-14.054;-12.175; 0.0674; 0.3622; 0.0594;10.212; -0.6343;16.778;-18.907; -0.7510;1
